gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5100871804	65908f95-5ab6-48d9-bf6d-6da274ed730e	48f4f16f-c212-4f74-92d8-780f4ebe7dd1	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Orono		PRESENT	2	37560003-ae75-43c3-95aa-48c98797aa2a	44.889553	-68.788673	150.0						2021-03-26	26	3	2021	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.614Z		COORDINATE_ROUNDED
5100871775	65908f95-5ab6-48d9-bf6d-6da274ed730e	d0e3d089-feb9-4aea-8e8b-1904ed9fde08	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Cape Elizabeth		PRESENT	8	37560003-ae75-43c3-95aa-48c98797aa2a	43.61995	-70.23361	150.0						2022-04-08	8	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.588Z		COORDINATE_ROUNDED
5100871687	65908f95-5ab6-48d9-bf6d-6da274ed730e	65459519-9a9a-4450-93eb-1c1e59c88999	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Litchfield		PRESENT	8	37560003-ae75-43c3-95aa-48c98797aa2a	44.16007	-69.944372	150.0						2022-04-13	13	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.603Z		COORDINATE_ROUNDED
5100871559	65908f95-5ab6-48d9-bf6d-6da274ed730e	5978dbf7-32f3-4e82-8b10-d1553a4cc731	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Weld		PRESENT	4	37560003-ae75-43c3-95aa-48c98797aa2a	44.720205	-70.465072	150.0						2022-03-31	31	3	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.539Z		COORDINATE_ROUNDED
5100871468	65908f95-5ab6-48d9-bf6d-6da274ed730e	102f7551-89a7-4beb-828b-49c611442d2a	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates pipiens		SPECIES	Lithobates pipiens (Schreber, 1782)	Lithobates pipiens	(Schreber, 1782)	US	Old Town		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.92454	-68.709691	150.0						2022-03-31	31	3	2022	3VHQP	3VHQP	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.434Z		COORDINATE_ROUNDED
5100870290	65908f95-5ab6-48d9-bf6d-6da274ed730e	b0f0ed21-7447-4881-8c86-3d96dffb5b73	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	North Yarmouth		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.809078	-70.236782	150.0						2021-04-01	1	4	2021	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.339Z		COORDINATE_ROUNDED
5100870130	65908f95-5ab6-48d9-bf6d-6da274ed730e	cd7a00e0-4a30-4a01-9e13-a77ccb35c7e7	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Poland		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.044443	-70.308927	150.0						2023-04-17	17	4	2023	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.261Z		COORDINATE_ROUNDED
5100870060	65908f95-5ab6-48d9-bf6d-6da274ed730e	b0a3ebac-184d-46c4-9387-b115ff24be9b	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Kittery		PRESENT	5	37560003-ae75-43c3-95aa-48c98797aa2a	43.107567	-70.673397	150.0						2022-03-24	24	3	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.593Z		COORDINATE_ROUNDED
5100870024	65908f95-5ab6-48d9-bf6d-6da274ed730e	50e69ea9-d8ab-42db-b9de-c11bbda8345b	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana	Rana arvalis		SPECIES	Rana palustris Dürigen, 1897	Rana palustris	Dürigen, 1897	US	South Berwick		PRESENT	3	37560003-ae75-43c3-95aa-48c98797aa2a	43.278138	-70.698452	150.0						2023-04-30	30	4	2023	SKGT3	4RDHG	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.223Z		COORDINATE_ROUNDED
5100869980	65908f95-5ab6-48d9-bf6d-6da274ed730e	909e1a34-9068-41c8-b2f7-761bd7225a4f	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Cape Elizabeth		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.61995	-70.23361	150.0						2022-03-27	27	3	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.564Z		COORDINATE_ROUNDED
5100869922	65908f95-5ab6-48d9-bf6d-6da274ed730e	cdb0ae75-40b6-4688-9194-a4ee07e1328a	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens		SPECIES	Notophthalmus viridescens (Rafinesque, 1820)	Notophthalmus viridescens	(Rafinesque, 1820)	US	Bowdoinham		PRESENT	2	37560003-ae75-43c3-95aa-48c98797aa2a	44.01008	-69.85687	150.0						2023-04-17	17	4	2023	47XFZ	47XFZ	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.534Z		COORDINATE_ROUNDED
5100869920	65908f95-5ab6-48d9-bf6d-6da274ed730e	19a9b379-0724-4fe3-82d8-f0180648e7e1	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	York		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.216368	-70.688395	150.0						2023-04-17	17	4	2023	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.166Z		COORDINATE_ROUNDED
5100869849	65908f95-5ab6-48d9-bf6d-6da274ed730e	122af104-cc3e-45bc-8f46-fe870874d3a8	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Montville		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.4484	-69.306689	150.0						2023-04-24	24	4	2023	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.099Z		COORDINATE_ROUNDED
5100869710	65908f95-5ab6-48d9-bf6d-6da274ed730e	c0097c8d-b760-421c-a3fc-029563c59935	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Unity		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.578131	-69.317313	150.0						2019-04-14	14	4	2019	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.430Z		COORDINATE_ROUNDED
5100869601	65908f95-5ab6-48d9-bf6d-6da274ed730e	0421cf76-7aec-4cb9-9884-ef428cacf401	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum	(Shaw, 1802)	US	Alna		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.11723	-69.604031	150.0						2022-04-27	27	4	2022	CQ4J	CQ4J	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.974Z		COORDINATE_ROUNDED
5100869547	65908f95-5ab6-48d9-bf6d-6da274ed730e	5f0a5434-2464-4f10-9546-3aca2dc8e934	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Hermon		PRESENT	2	37560003-ae75-43c3-95aa-48c98797aa2a	44.826882	-68.930222	150.0						2022-04-27	27	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.023Z		COORDINATE_ROUNDED
5100869438	65908f95-5ab6-48d9-bf6d-6da274ed730e	495abb88-9caa-4899-88fd-58b339a57c44	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	South Berwick		PRESENT	5	37560003-ae75-43c3-95aa-48c98797aa2a	43.278138	-70.698452	150.0						2023-04-01	1	4	2023	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.284Z		COORDINATE_ROUNDED
5100869329	65908f95-5ab6-48d9-bf6d-6da274ed730e	e0354731-666e-48b1-98e3-708efe1944fa	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates pipiens		SPECIES	Lithobates pipiens (Schreber, 1782)	Lithobates pipiens	(Schreber, 1782)	US	Orono		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.888796	-68.748229	150.0						2020-04-13	13	4	2020	3VHQP	3VHQP	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.839Z		COORDINATE_ROUNDED
5100868269	65908f95-5ab6-48d9-bf6d-6da274ed730e	013a07f1-d79a-4601-880e-78c9902e4e3a	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Kittery		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.107567	-70.673397	150.0						2022-04-14	14	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.810Z		COORDINATE_ROUNDED
5100868266	65908f95-5ab6-48d9-bf6d-6da274ed730e	e08a0288-aaa4-4229-950c-ff5d735ea377	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Unity		PRESENT	5	37560003-ae75-43c3-95aa-48c98797aa2a	44.614815	-69.317698	150.0						2021-04-30	30	4	2021	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.806Z		COORDINATE_ROUNDED
5100868194	65908f95-5ab6-48d9-bf6d-6da274ed730e	27793f71-0bfd-4858-a24c-21fdb779af13	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates catesbeianus		SPECIES	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus	(Shaw, 1802)	US	Kittery		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.103611	-70.697937	150.0						2022-04-26	26	4	2022	VJF78	VJF78	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.772Z		COORDINATE_ROUNDED
5100868160	65908f95-5ab6-48d9-bf6d-6da274ed730e	677358ce-0ac0-4a5d-80d2-a9a8187c2e9a	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum	(Shaw, 1802)	US	Cumberland		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.788431	-70.281095	150.0						2022-04-13	13	4	2022	CQ4J	CQ4J	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.818Z		COORDINATE_ROUNDED
5100868152	65908f95-5ab6-48d9-bf6d-6da274ed730e	9ea61abd-e7aa-4f04-8893-1a8d4568c43d	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Penobscot		PRESENT	11	37560003-ae75-43c3-95aa-48c98797aa2a	44.468348	-68.708481	150.0						2021-03-26	26	3	2021	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:26.125Z		COORDINATE_ROUNDED
5100868040	65908f95-5ab6-48d9-bf6d-6da274ed730e	addd9bc6-143d-4990-8e22-b6e46028bdbf	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Hemidactylium	Hemidactylium scutatum		SPECIES	Hemidactylium scutatum (Temminck, 1838)	Hemidactylium scutatum	(Temminck, 1838)	US	Orono		PRESENT	3	37560003-ae75-43c3-95aa-48c98797aa2a	44.889282	-68.758151	150.0						2022-04-08	8	4	2022	3KN7D	3KN7D	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.683Z		COORDINATE_ROUNDED
5100867883	65908f95-5ab6-48d9-bf6d-6da274ed730e	04a0ac9f-77d1-47ab-a675-f32d90a26ffd	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Whitefield		PRESENT	2	37560003-ae75-43c3-95aa-48c98797aa2a	44.141633	-69.629485	150.0						2021-03-31	31	3	2021	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.958Z		COORDINATE_ROUNDED
5100867860	65908f95-5ab6-48d9-bf6d-6da274ed730e	977527a9-3376-49bb-b2dc-c371b31fda66	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Kittery		PRESENT	18	37560003-ae75-43c3-95aa-48c98797aa2a	43.107567	-70.673397	150.0						2022-03-31	31	3	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.570Z		COORDINATE_ROUNDED
5100867819	65908f95-5ab6-48d9-bf6d-6da274ed730e	d89463ae-9e24-4db7-9b87-15e7ce580c1e	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Orono		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.899702	-68.687099	150.0						2022-04-08	8	4	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.551Z		COORDINATE_ROUNDED
5100867788	65908f95-5ab6-48d9-bf6d-6da274ed730e	fc97ebd2-d69c-47c8-915f-8378d7984f54	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Orono		PRESENT	12	37560003-ae75-43c3-95aa-48c98797aa2a	44.885093	-68.78971	150.0						2022-05-04	4	5	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.516Z		COORDINATE_ROUNDED
5100867637	65908f95-5ab6-48d9-bf6d-6da274ed730e	f81886cf-f333-4d6d-b9cd-2726e8208522	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum	(Shaw, 1802)	US	Hancock		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.473373	-68.235146	150.0						2023-04-01	1	4	2023	CQ4J	CQ4J	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.532Z		COORDINATE_ROUNDED
5100867602	65908f95-5ab6-48d9-bf6d-6da274ed730e	1d18b7fb-f348-429f-85c6-b90f084004a3	Animalia	Chordata	Amphibia	Anura	Ranidae	Aquarana	Aquarana clamitans		SPECIES	Lithobates clamitans (Latreille, 1801)	Lithobates clamitans	(Latreille, 1801)	US	Biddeford		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.45148	-70.381391	150.0						2022-04-26	26	4	2022	3VHPW	LN27Y	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.812Z		COORDINATE_ROUNDED
5100867400	65908f95-5ab6-48d9-bf6d-6da274ed730e	b513a858-3e44-45ce-a70f-7807be3969d5	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma laterale		SPECIES	Ambystoma laterale Hallowell, 1856	Ambystoma laterale	Hallowell, 1856	US	Clinton		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.638409	-69.545005	150.0						2022-03-31	31	3	2022	66B4Q	66B4Q	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.374Z		COORDINATE_ROUNDED
5100866284	65908f95-5ab6-48d9-bf6d-6da274ed730e	c0cfd595-af02-456e-9104-ef4458977cb4	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum	(Shaw, 1802)	US	Camden		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.22589	-69.118296	150.0						2022-04-26	26	4	2022	CQ4J	CQ4J	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.656Z		COORDINATE_ROUNDED
5100866193	65908f95-5ab6-48d9-bf6d-6da274ed730e	f2792bf2-d972-4a5f-af52-7a132487c749	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Orono		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.891914	-68.729649	150.0						2022-04-09	9	4	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.282Z		COORDINATE_ROUNDED
5100866185	65908f95-5ab6-48d9-bf6d-6da274ed730e	02f2eee5-a319-4504-9c52-298e75af9799	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Hope		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.256446	-69.199472	150.0						2022-04-13	13	4	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.276Z		COORDINATE_ROUNDED
5100866050	65908f95-5ab6-48d9-bf6d-6da274ed730e	695df176-3a05-4e18-bd21-6953880a6076	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Belfast		PRESENT	2	37560003-ae75-43c3-95aa-48c98797aa2a	44.420557	-69.014711	150.0						2022-04-14	14	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.200Z		COORDINATE_ROUNDED
5100865965	65908f95-5ab6-48d9-bf6d-6da274ed730e	bf3deac9-7313-42ed-9bee-dcbc080063f8	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	York		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	43.120864	-70.656373	150.0						2022-03-19	19	3	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.457Z		COORDINATE_ROUNDED
5100865820	65908f95-5ab6-48d9-bf6d-6da274ed730e	a7393a0b-ccc2-4fc4-bc94-60ef9a5a455c	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus	(LeConte, 1825)	US	Kittery		PRESENT	4	37560003-ae75-43c3-95aa-48c98797aa2a	43.105043	-70.705338	150.0						2022-04-26	26	4	2022	3VHQZ	V57HH	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.098Z		COORDINATE_ROUNDED
5100865798	65908f95-5ab6-48d9-bf6d-6da274ed730e	2d1f834d-32c4-4f2f-86d7-12971eeffbd0	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum	(Shaw, 1802)	US	Hermon		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	44.826882	-68.930222	150.0						2023-04-17	17	4	2023	CQ4J	CQ4J	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.054Z		COORDINATE_ROUNDED
5100865775	65908f95-5ab6-48d9-bf6d-6da274ed730e	f3195cda-8b39-4f56-bc4a-873d7b6bd290	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer	(Wied-Neuwied, 1838)	US	Orono		PRESENT	4	37560003-ae75-43c3-95aa-48c98797aa2a	44.886231	-68.793808	150.0						2022-04-13	13	4	2022	4NH9F	4NH9F	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		LeClair, G.;Chatfield, M.;Charney, N.;Parmelee, J.;Moreno-Baez, M.			2026-08-12T14:08:25.031Z		COORDINATE_ROUNDED
